"date","close","volume","open","high","low"
"2011/12/23","122.6300","2280657.0000","121.7000","122.6800","121.5000"
"2011/12/22","121.5300","4201390.0000","121.1400","121.5500","120.9100"
"2011/12/21","120.8100","6679769.0000","120.8000","120.8700","119.6900"
"2011/12/20","120.6800","7859624.0000","119.1100","120.8800","119.0700"
"2011/12/19","117.3600","7977466.0000","118.6500","118.9800","117.0500"
"2011/12/16","118.2200","7757888.0000","119.1000","119.4000","117.8900"
"2011/12/15","118.8100","5260463.0000","119.5900","119.7500","118.5800"
"2011/12/14","118.3200","10062650.0000","119.0800","119.4900","117.9100"
"2011/12/13","119.5100","7761237.0000","120.9100","121.4900","119.0500"
"2011/12/12","120.2400","6280862.0000","120.9100","120.9600","119.3800"
"2011/12/09","121.7800","8998549.0000","120.4700","122.1100","120.4084"
"2011/12/08","119.9400","9595549.0000","121.5000","121.8100","119.6400"
"2011/12/07","122.0700","9026104.0000","121.0600","122.5700","120.5800"
"2011/12/06","121.3900","7060188.0000","120.9600","122.0900","120.6800"
"2011/12/05","120.9500","6277367.0000","121.7700","121.8500","120.2130"
"2011/12/02","120.0600","5584383.0000","121.2200","121.4000","120.0000"
"2011/12/01","120.1300","5437419.0000","120.0100","120.5500","119.6600"
"2011/11/30","120.1900","11553530.0000","118.4100","120.3900","118.4100"
"2011/11/29","115.5600","5315569.0000","115.3200","116.1800","115.1100"
"2011/11/28","115.0990","6665825.0000","114.7800","115.4800","114.3100"
"2011/11/25","112.1400","3532093.0000","112.2800","113.4600","112.1400"
"2011/11/23","112.3300","7985479.0000","113.7500","113.8900","112.3300"
"2011/11/22","114.7400","8391318.0000","114.9800","115.5300","114.1300"
"2011/11/21","115.1600","18774150.0000","116.1100","116.3208","114.2800"
"2011/11/18","117.7300","8307426.0000","117.9600","118.3000","117.2900"
"2011/11/17","117.8300","10984180.0000","119.0600","119.5100","116.7900"
"2011/11/16","119.1000","7134165.0000","119.8700","121.1400","118.9100"
"2011/11/15","120.8700","6467625.0000","120.3800","121.5800","119.9300"
"2011/11/14","120.7100","7378143.0000","121.3300","121.5700","120.1800"
"2011/11/11","121.5300","7260219.0000","120.2400","121.7100","120.2200"
"2011/11/10","118.8900","9960815.0000","118.9600","119.5500","117.8800"
"2011/11/09","117.6900","12092080.0000","119.3300","119.6700","117.2400"
"2011/11/08","121.5900","7382862.0000","121.0100","121.7500","119.9000"
"2011/11/07","120.4500","8693998.0000","119.5200","120.5000","118.5500"
"2011/11/04","119.6000","7021882.0000","119.4000","119.6800","118.2400"
"2011/11/03","120.1900","12007030.0000","119.2300","120.4100","118.1600"
"2011/11/02","118.1300","7603335.0000","117.8000","118.5200","117.1700"
"2011/11/01","116.3800","15120260.0000","116.9000","117.6685","116.0300"
"2011/10/31","119.3400","13373890.0000","120.7500","120.9208","119.2700"
"2011/10/28","122.0400","6666521.0000","121.5800","122.2400","121.3600"
"2011/10/27","121.9400","12852180.0000","121.0800","122.5800","120.4499"
"2011/10/26","118.4100","9928868.0000","118.3800","118.6600","116.6800"
"2011/10/25","116.7900","9402635.0000","118.2200","118.3600","116.5700"
"2011/10/24","118.8800","8404355.0000","118.1700","119.1600","118.0100"
"2011/10/21","117.8500","13003870.0000","116.4500","117.8800","116.4300"
"2011/10/20","115.3300","7944420.0000","115.0700","115.7700","113.8400"
"2011/10/19","114.9500","15286080.0000","115.4700","116.2500","114.5800"
"2011/10/18","115.5100","11645280.0000","113.5400","116.4200","112.8300"
"2011/10/17","113.9000","8393445.0000","115.8400","115.8800","113.6400"
"2011/10/14","116.3400","5255979.0000","115.8200","116.3500","115.1600"
"2011/10/13","114.6600","5491921.0000","114.5300","115.0100","113.6400"
"2011/10/12","114.9900","7853686.0000","114.7700","116.1200","114.4100"
"2011/10/11","114.0100","7835110.0000","113.6200","114.3500","113.5300"
"2011/10/10","114.2100","7175119.0000","112.6000","114.2400","112.5900"
"2011/10/07","111.0200","10021220.0000","111.8700","112.2100","110.3800"
"2011/10/06","111.0900","8534171.0000","109.3000","111.2100","108.4700"
"2011/10/05","109.2800","9965858.0000","107.8500","109.4100","107.2600"
"2011/10/04","107.7200","18074900.0000","105.0800","108.0877","103.8400"
"2011/10/03","106.3600","13518110.0000","108.2100","109.6100","106.3000"
"2011/09/30","108.9300","10337120.0000","109.8100","111.1600","108.8700"
"2011/09/29","111.3800","13211170.0000","111.8700","112.5000","109.4300"
"2011/09/28","109.8300","11258590.0000","112.1000","112.9600","109.7400"
"2011/09/27","111.7100","13553400.0000","112.4100","113.4500","111.0900"
"2011/09/26","110.2400","11472800.0000","108.4100","110.3300","107.4800"
"2011/09/23","107.4500","12054480.0000","106.4400","107.8700","106.1300"
"2011/09/22","107.0700","19743720.0000","107.9500","108.4000","105.7200"
"2011/09/21","110.9490","14930590.0000","113.9300","114.2300","110.8800"
"2011/09/20","113.8800","8069685.0000","114.2600","115.2600","113.4800"
"2011/09/19","113.7200","9715751.0000","113.1000","114.2200","112.2900"
"2011/09/16","114.8600","12330760.0000","114.6100","115.1300","113.8100"
"2011/09/15","114.2600","9623520.0000","113.4300","114.3300","112.8300"
"2011/09/14","112.4000","14633250.0000","111.4900","113.8300","109.8700"
"2011/09/13","110.9200","10814210.0000","110.6800","111.3700","109.8200"
"2011/09/12","110.5100","10057110.0000","108.3700","110.5500","108.1500"
"2011/09/09","109.8200","11873360.0000","111.6400","111.7000","109.2200"
"2011/09/08","112.8700","7770200.0000","113.3800","114.6800","112.7300"
"2011/09/07","113.9400","7268632.0000","112.7400","114.0200","112.4000"
"2011/09/06","111.2100","10879320.0000","109.4000","111.4600","109.1800"
"2011/09/02","112.2800","9426292.0000","112.7400","113.2800","111.9515"
"2011/09/01","114.8700","7690244.0000","116.0900","117.0300","114.7200"
"2011/08/31","115.9500","8387846.0000","116.1600","116.9700","115.1220"
"2011/08/30","115.3500","10478540.0000","114.8300","116.1600","114.1300"
"2011/08/29","115.1400","7090038.0000","113.9700","115.2000","113.9200"
"2011/08/26","112.7000","13139250.0000","110.7200","113.0700","109.0900"
"2011/08/25","111.2600","10391650.0000","113.3900","113.7826","110.8100"
"2011/08/24","112.9500","9237170.0000","111.2500","113.0710","110.9100"
"2011/08/23","111.3700","12374180.0000","108.8500","111.4700","108.4300"
"2011/08/22","108.3000","11293520.0000","110.1800","110.3000","108.0100"
"2011/08/19","107.9100","15275320.0000","108.2900","110.6300","107.7700"
"2011/08/18","110.0700","18117260.0000","111.6000","111.7000","109.0100"
"2011/08/17","114.2600","9350182.0000","114.7000","115.4600","113.3800"
"2011/08/16","114.0800","10840530.0000","113.9400","114.9100","112.9700"
"2011/08/15","114.8100","13565230.0000","113.7800","114.8800","113.4400"
"2011/08/12","112.8000","14096650.0000","112.4900","113.4900","111.5800"
"2011/08/11","111.2500","17381370.0000","108.2000","112.8229","107.8300"
"2011/08/10","107.1700","27158870.0000","110.2200","110.6700","106.8700"
"2011/08/09","112.3700","32051830.0000","109.6600","112.3800","105.9400"
"2011/08/08","108.0700","30341550.0000","111.2700","113.0300","108.0200"
"2011/08/05","114.2500","30447570.0000","115.1300","115.5600","111.2600"
"2011/08/04","113.7100","19348880.0000","117.3200","117.5744","113.5600"
"2011/08/03","118.8000","16576650.0000","118.6000","118.8900","116.8300"
"2011/08/02","118.4600","9623807.0000","120.3200","121.0000","118.4200"
"2011/08/01","121.1100","11616190.0000","122.7400","122.9600","119.7700"
"2011/07/29","121.1300","16010440.0000","121.0800","122.2300","120.6364"
"2011/07/28","122.2800","7451317.0000","122.8200","123.6600","122.0699"
"2011/07/27","122.8400","7526173.0000","124.3700","124.3900","122.6900"
"2011/07/26","124.8300","7169755.0000","125.3600","125.5300","124.6700"
"2011/07/25","125.7600","5229796.0000","125.3400","126.3400","125.1300"
"2011/07/22","126.6000","5829631.0000","126.8800","127.0200","126.2200"
"2011/07/21","127.0300","6981619.0000","126.0300","127.3000","125.7300"
"2011/07/20","125.4600","3268255.0000","125.7700","125.8300","125.2600"
"2011/07/19","125.6300","5845449.0000","124.4000","125.8200","124.3200"
"2011/07/18","123.6200","6149254.0000","123.9000","124.0200","122.7200"
"2011/07/15","124.5600","7852990.0000","124.7100","124.7700","123.7800"
"2011/07/14","124.2100","6515991.0000","124.8900","125.6700","123.9700"
"2011/07/13","124.8000","7331705.0000","124.9600","125.9400","124.4900"
"2011/07/12","124.3300","12501090.0000","124.8600","125.5400","124.3100"
"2011/07/11","124.9500","6928428.0000","125.1700","125.4650","124.5400"
"2011/07/08","126.3900","5986004.0000","126.0300","126.4200","125.5000"
"2011/07/07","127.1000","4400648.0000","126.8300","127.3700","126.6000"
"2011/07/06","126.0900","9794134.0000","125.3800","126.2600","125.2300"
"2011/07/05","125.4900","5321586.0000","125.5400","125.8100","125.1600"
"2011/07/01","125.5800","8691430.0000","124.0900","125.7200","123.8000"
"2011/06/30","123.8300","4753033.0000","122.9000","124.0200","122.7600"
"2011/06/29","122.4500","5711817.0000","122.0000","122.6100","121.4900"
"2011/06/28","121.6110","4084223.0000","120.6300","121.6500","120.4900"
"2011/06/27","120.2000","4489789.0000","119.2700","120.7300","119.0800"
"2011/06/24","119.2000","6643261.0000","120.2300","120.3080","118.9900"
"2011/06/23","120.3200","9026081.0000","119.6200","120.3400","118.4900"
"2011/06/22","120.8100","4711434.0000","121.1500","121.8100","120.7900"
"2011/06/21","121.5900","4740505.0000","120.9800","121.9100","120.7400"
"2011/06/20","120.5400","5679569.0000","119.3500","120.7400","119.3400"
"2011/06/17","119.7400","7741906.0000","120.2300","120.4700","119.4300"
"2011/06/16","119.5300","7463293.0000","118.8400","119.8500","118.6900"
"2011/06/15","118.8800","20957600.0000","119.6500","120.0600","118.5500"
"2011/06/14","120.7000","4852908.0000","120.2500","121.1400","120.2100"
"2011/06/13","119.4600","5362835.0000","119.7300","120.0400","119.0900"
"2011/06/10","119.3700","7384455.0000","120.6500","120.7400","119.2100"
"2011/06/09","121.1200","4024445.0000","120.5900","121.6800","120.4250"
"2011/06/08","120.3000","6854069.0000","120.4100","120.8300","120.0800"
"2011/06/07","120.4900","3815004.0000","121.2800","121.6000","120.4700"
"2011/06/06","120.7300","4673840.0000","121.1000","121.3400","120.5100"
"2011/06/03","121.3200","6223906.0000","120.8800","122.0000","120.8400"
"2011/06/02","122.3000","8831412.0000","122.7600","122.8700","121.7200"
"2011/06/01","122.7000","8197706.0000","125.1300","125.1799","122.6200"
"2011/05/31","125.5000","5289860.0000","125.3300","125.5500","124.6000"
"2011/05/27","124.2300","4402216.0000","124.1800","124.6501","123.9800"
"2011/05/26","123.8000","6192571.0000","123.4100","124.1700","122.9200"
"2011/05/25","123.6500","4107143.0000","122.8400","124.1300","122.8000"
"2011/05/24","123.3000","4243094.0000","123.8100","123.9600","123.2100"
"2011/05/23","123.5200","5904935.0000","123.2200","123.8800","123.0300"
"2011/05/20","124.8500","6883350.0000","125.5100","125.6600","124.5700"
"2011/05/19","126.1800","4715967.0000","126.1100","126.4800","125.4600"
"2011/05/18","125.7100","4535575.0000","124.8900","125.8500","124.5600"
"2011/05/17","124.8100","25407880.0000","124.9300","125.2600","123.8500"
"2011/05/16","125.4700","4397991.0000","125.5700","126.4200","125.2900"
"2011/05/13","125.9600","6682870.0000","126.9800","127.1200","125.4100"
"2011/05/12","126.9900","6681232.0000","125.9600","127.1600","125.3700"
"2011/05/11","126.3100","7816239.0000","127.2000","127.2500","125.7400"
"2011/05/10","127.4510","4185593.0000","126.9600","127.6700","126.8100"
"2011/05/09","126.7100","5465095.0000","126.2400","127.0700","126.0400"
"2011/05/06","126.2700","9876322.0000","126.7300","127.4400","125.8301"
"2011/05/05","125.6400","11364290.0000","126.5800","126.8400","125.0000"
"2011/05/04","126.9700","8262534.0000","127.6700","127.7600","126.5100"
"2011/05/03","127.8200","7705903.0000","127.7600","128.1800","127.2690"
"2011/05/02","127.8400","10523560.0000","128.6000","128.6300","127.6200"
"2011/04/29","128.0400","11420920.0000","127.5600","128.1200","127.5400"
"2011/04/28","127.4200","11786900.0000","126.5600","127.5400","126.5400"
"2011/04/27","126.6900","5705696.0000","125.8800","126.8700","125.6700"
"2011/04/26","125.7000","6236064.0000","124.7900","125.8800","124.6500"
"2011/04/25","124.5500","4440366.0000","124.6600","124.7100","124.2100"
"2011/04/21","124.7900","4027055.0000","124.6300","124.8100","124.1900"
"2011/04/20","124.3400","6709378.0000","123.9300","124.5300","123.7600"
"2011/04/19","122.3899","4986085.0000","121.9600","122.4900","121.7300"
"2011/04/18","121.7400","10035930.0000","121.8300","121.8801","120.6500"
"2011/04/15","123.1900","5303776.0000","122.8800","123.4200","122.4500"
"2011/04/14","122.7200","4339596.0000","121.9700","122.8900","121.4600"
"2011/04/13","122.5500","4279434.0000","123.1700","123.2100","122.0800"
"2011/04/12","122.4600","5162129.0000","122.9200","123.1000","122.1700"
"2011/04/11","123.6400","5468557.0000","123.7900","124.2800","123.3600"
"2011/04/08","123.6500","6067482.0000","124.2900","124.3500","123.0500"
"2011/04/07","123.9100","6544054.0000","124.0400","124.2500","123.1110"
"2011/04/06","124.1700","4246912.0000","124.2100","124.3600","123.8000"
"2011/04/05","123.6500","8525432.0000","123.5200","124.1400","123.2600"
"2011/04/04","123.7600","6279083.0000","123.6400","123.8368","123.4500"
"2011/04/01","123.4600","5209668.0000","123.5900","123.9500","123.1420"
"2011/03/31","123.0200","4355387.0000","123.1800","123.5600","122.9500"
"2011/03/30","123.2100","4099846.0000","123.0000","123.5800","122.9400"
"2011/03/29","122.5100","6029016.0000","121.7400","122.6000","121.4900"
"2011/03/28","121.7600","2663714.0000","122.1100","122.4600","121.7000"
"2011/03/25","121.9600","6601381.0000","121.7000","122.3300","121.6000"
"2011/03/24","121.4600","4826648.0000","121.2500","121.6500","120.7200"
"2011/03/23","120.6300","6693260.0000","119.6800","120.9068","119.4400"
"2011/03/22","119.9200","6363519.0000","120.1500","120.2400","119.7700"
"2011/03/21","120.0700","7615519.0000","119.5500","120.5200","119.5500"
"2011/03/18","118.2700","10528140.0000","118.8300","119.0100","118.0000"
"2011/03/17","117.6900","7885390.0000","117.4500","117.9800","116.9100"
"2011/03/16","116.1600","16427330.0000","117.9900","118.2090","115.5100"
"2011/03/15","118.4300","14785010.0000","117.1000","119.1299","116.9200"
"2011/03/14","119.8500","8034955.0000","119.7700","120.1125","118.9200"
"2011/03/11","120.4200","10493960.0000","119.2700","120.8400","119.2200"
"2011/03/10","119.7300","15701520.0000","120.9500","121.0500","119.6200"
"2011/03/09","122.0100","7826371.0000","121.8700","122.4600","121.4500"
"2011/03/08","121.9900","8021295.0000","120.8700","122.3900","120.5800"
"2011/03/07","120.7100","8362940.0000","121.7700","122.2600","120.2100"
"2011/03/04","121.4710","10387570.0000","122.4300","122.5300","120.6000"
"2011/03/03","122.3600","7297434.0000","121.4400","122.6600","121.4300"
"2011/03/02","120.4500","8298336.0000","120.2500","120.9800","120.0000"
"2011/03/01","120.3700","9667885.0000","122.4000","122.4800","120.3700"
"2011/02/28","122.1500","5761190.0000","121.5000","122.1800","121.4390"
"2011/02/25","121.1400","5649739.0000","120.9400","121.3300","120.7400"
"2011/02/24","120.4200","12250340.0000","120.7700","121.0400","119.5600"
"2011/02/23","120.8500","12961520.0000","121.6700","121.7701","120.3600"
"2011/02/22","121.8900","9829268.0000","122.8700","123.2800","121.4900"
"2011/02/18","123.6000","6320795.0000","122.9700","123.6400","122.8200"
"2011/02/17","123.1600","4854800.0000","122.6500","123.3400","122.5700"
"2011/02/16","122.8800","5680002.0000","122.4900","123.0600","122.3700"
"2011/02/15","122.2000","4854615.0000","122.3400","122.3700","121.8800"
"2011/02/14","122.6100","4094216.0000","122.4900","122.7100","122.3000"
"2011/02/11","122.6500","6889397.0000","121.8200","122.7600","121.7100"
"2011/02/10","122.1700","7180123.0000","121.7700","122.2500","121.4300"
"2011/02/09","122.2800","7668056.0000","122.1100","122.4000","121.7500"
"2011/02/08","122.1400","6031947.0000","121.4500","122.2200","121.3300"
"2011/02/07","121.3500","7316944.0000","120.8800","121.6500","120.8500"
"2011/02/04","120.6900","5190775.0000","120.3700","120.6900","120.0200"
"2011/02/03","120.3700","6337385.0000","120.0300","120.5700","119.5600"
"2011/02/02","120.1000","4229700.0000","119.8900","120.3200","119.8900"
"2011/02/01","120.0900","7626339.0000","119.1600","120.2300","119.0800"
"2011/01/31","118.6000","8964794.0000","118.2500","118.6500","117.8820"
"2011/01/28","118.0200","17153530.0000","119.6600","119.8600","117.7600"
"2011/01/27","119.6400","7392640.0000","119.6200","119.9300","119.4500"
"2011/01/26","119.6100","9154049.0000","119.5500","119.9400","119.3400"
"2011/01/25","119.4900","10473440.0000","119.3000","119.5900","118.7100"
"2011/01/24","119.5600","12299340.0000","118.3600","119.5800","118.3400"
"2011/01/21","118.4600","9662267.0000","118.7100","118.8000","117.9672"
"2011/01/20","118.1200","10919880.0000","117.8400","118.3400","117.3300"
"2011/01/19","118.1580","9042473.0000","118.3500","118.4900","117.8600"
"2011/01/18","118.2300","4665672.0000","117.7600","118.4300","117.7400"
"2011/01/14","117.6900","5885278.0000","116.8800","117.7700","116.8045"
"2011/01/13","117.2000","6055249.0000","117.3700","117.3800","116.8200"
"2011/01/12","117.4000","5251354.0000","117.1500","117.6500","117.0100"
"2011/01/11","116.5500","5122555.0000","116.6300","116.8600","116.1700"
"2011/01/10","116.2000","6155014.0000","116.1600","116.3400","115.5600"
"2011/01/07","116.5700","9249736.0000","116.9100","117.1000","115.8200"
"2011/01/06","116.7800","7161553.0000","117.1400","117.1900","116.5000"
"2011/01/05","117.0400","7565045.0000","116.4600","117.1900","116.3000"
"2011/01/04","116.6400","9774428.0000","116.7100","116.7300","116.1100"
"2011/01/03","116.4100","9108635.0000","116.4100","116.8600","116.3600"
"2010/12/31","115.6300","3725032.0000","115.3200","115.7300","115.0400"
"2010/12/30","115.4500","6599080.0000","115.5300","115.7100","115.2641"
"2010/12/29","115.6500","6621847.0000","115.7100","115.9800","115.6200"
"2010/12/28","115.7900","4738361.0000","115.7700","115.8800","115.3400"
"2010/12/27","115.5400","4138574.0000","115.3600","115.6399","115.1494"
"2010/12/23","115.7300","3578396.0000","115.5100","115.7900","115.4000"
"2010/12/22","115.5800","3481605.0000","115.3500","115.6600","115.2500"
"2010/12/21","115.3100","4781278.0000","115.1100","115.4600","114.9900"
"2010/12/20","114.7500","6741675.0000","115.1400","115.1500","114.3800"
"2010/12/17","114.9500","4621079.0000","114.9300","114.9900","114.4800"
"2010/12/16","115.2400","8108995.0000","114.9900","115.3900","114.4200"
"2010/12/15","114.8900","5849294.0000","114.9100","115.4400","114.6800"
"2010/12/14","115.0100","5212345.0000","114.6300","115.3800","114.5900"
"2010/12/13","114.4900","4755850.0000","114.6700","115.0303","114.4300"
"2010/12/10","114.2900","8290271.0000","114.1000","114.3400","113.7700"
"2010/12/09","113.9200","5232753.0000","114.3500","114.3900","113.5100"
"2010/12/08","113.8900","6503568.0000","113.7000","114.0800","113.4500"
"2010/12/07","113.7300","7612405.0000","114.6200","114.7100","113.6700"
"2010/12/06","113.7400","6132329.0000","113.7800","114.0500","113.6300"
"2010/12/03","113.9400","4549941.0000","113.3400","114.0200","113.3100"
"2010/12/02","113.7400","6145571.0000","112.7700","113.8700","112.7500"
"2010/12/01","112.6700","7311825.0000","111.6800","112.9000","111.5900"
"2010/11/30","110.1700","8055515.0000","109.6700","110.7600","109.5600"
"2010/11/29","110.6500","6039410.0000","110.2600","110.8600","109.4000"
"2010/11/26","110.6400","2330192.0000","110.9400","111.3500","110.6400"
"2010/11/24","111.8500","4278436.0000","111.0000","111.9600","111.0000"
"2010/11/23","110.3900","6610603.0000","110.7800","110.8100","109.9000"
"2010/11/22","111.8200","6814384.0000","111.5500","111.8600","110.5400"
"2010/11/19","112.0100","4470052.0000","111.6600","112.0600","111.1801"
"2010/11/18","112.1500","7154432.0000","111.3600","112.3700","111.3500"
"2010/11/17","110.4400","5558797.0000","110.6400","110.7900","110.2600"
"2010/11/16","110.5000","9544217.0000","111.5900","111.7400","110.0700"
"2010/11/15","112.2499","6607001.0000","112.3200","113.0300","112.1800"
"2010/11/12","112.1600","8695651.0000","112.4600","112.9900","111.6500"
"2010/11/11","113.0800","5506941.0000","112.9000","113.2600","112.5300"
"2010/11/10","113.7300","9946265.0000","113.6200","113.8900","112.7600"
"2010/11/09","113.6900","5838443.0000","114.3800","114.4100","113.2300"
"2010/11/08","114.2200","4060956.0000","114.1400","114.3500","113.7800"
"2010/11/05","114.5400","6346857.0000","114.4500","114.6300","114.0500"
"2010/11/04","114.4300","9352840.0000","113.3100","114.5200","113.2351"
"2010/11/03","112.3000","10106730.0000","112.0700","112.3700","111.0600"
"2010/11/02","111.8800","4058156.0000","112.0100","112.2800","111.8500"
"2010/11/01","111.3200","9428332.0000","111.6800","112.5100","110.6700"
"2010/10/29","111.3100","5971514.0000","111.0200","111.3800","110.8100"
"2010/10/28","111.1000","5657212.0000","111.7700","111.8601","110.5800"
"2010/10/27","111.3100","7602257.0000","111.1200","111.4600","110.2600"
"2010/10/26","111.7600","5370659.0000","111.2000","111.9100","110.9300"
"2010/10/25","111.7100","6126321.0000","111.9000","112.5500","111.6573"
"2010/10/22","111.3600","3549422.0000","111.5900","111.6800","111.1500"
"2010/10/21","111.5400","6991644.0000","111.5800","112.2100","110.7000"
"2010/10/20","111.0900","7373509.0000","110.0900","111.5800","109.8186"
"2010/10/19","109.8400","9252556.0000","110.2900","110.6800","109.1700"
"2010/10/18","111.0100","4432721.0000","110.6800","111.5900","110.5500"
"2010/10/15","110.6800","9376660.0000","111.4300","111.4700","110.1100"
"2010/10/14","111.0700","8970538.0000","111.0500","111.2300","110.3099"
"2010/10/13","111.0600","6920864.0000","110.8200","111.6401","110.6600"
"2010/10/12","110.2600","5372766.0000","109.9300","110.6300","109.2100"
"2010/10/11","110.2600","3527298.0000","110.2900","110.4000","109.8750"
"2010/10/08","110.1600","4810804.0000","109.6600","110.4100","109.3799"
"2010/10/07","109.6000","5282128.0000","110.0900","110.1100","109.0100"
"2010/10/06","109.7700","7215442.0000","109.4400","109.8300","109.2701"
"2010/10/05","109.4000","6493150.0000","108.4100","109.6800","108.2700"
"2010/10/04","107.5700","5560672.0000","108.1600","108.5500","107.0700"
"2010/10/01","108.3200","5986139.0000","108.5500","108.7278","107.8400"
"2010/09/30","107.9100","11670380.0000","108.9100","109.5200","107.4700"
"2010/09/29","108.3100","6280122.0000","108.3500","108.7100","108.0000"
"2010/09/28","108.5600","7872655.0000","108.3600","108.8700","107.3000"
"2010/09/27","108.1900","3988529.0000","108.5700","108.7300","108.0800"
"2010/09/24","108.5700","5334070.0000","107.7700","108.6600","107.6700"
"2010/09/23","106.6700","7544811.0000","106.6400","107.6200","106.4100"
"2010/09/22","107.4000","5593225.0000","107.5600","108.0400","107.0800"
"2010/09/21","107.6200","8381454.0000","107.5400","108.3100","107.1700"
"2010/09/20","107.5200","5246839.0000","106.4000","107.7201","106.2000"
"2010/09/17","106.0700","6794149.0000","106.3500","106.4900","105.6500"
"2010/09/16","106.1900","5445423.0000","105.6700","106.2400","105.4000"
"2010/09/15","105.9400","4373844.0000","105.2000","106.0600","104.9800"
"2010/09/14","105.4400","5077168.0000","105.4800","106.0700","105.1700"
"2010/09/13","105.6700","4914808.0000","105.6500","105.8600","105.0600"
"2010/09/10","104.7800","3519458.0000","104.4200","104.8200","104.1500"
"2010/09/09","104.2500","4396420.0000","104.9800","105.0000","103.9700"
"2010/09/08","103.9800","5741339.0000","103.7100","104.4000","103.6800"
"2010/09/07","103.5600","4206652.0000","104.1600","104.2900","103.4100"
"2010/09/03","104.5790","6279610.0000","104.2200","104.6300","103.2929"
"2010/09/02","103.2800","3782402.0000","102.9100","103.2900","102.6200"
"2010/09/01","102.8000","8510975.0000","101.3600","102.9000","101.3300"
"2010/08/31","100.2000","10520900.0000","99.8900","100.8500","99.5200"
"2010/08/30","100.1700","4719075.0000","101.2300","101.5400","100.1600"
"2010/08/27","101.5800","10429560.0000","100.5300","101.6301","99.4000"
"2010/08/26","99.9290","8259843.0000","100.9600","101.0600","99.6701"
"2010/08/25","100.6100","9737255.0000","99.9100","100.9800","99.3700"
"2010/08/24","100.4000","9545290.0000","100.7300","101.1500","99.9100"
"2010/08/23","101.7600","5476290.0000","102.5400","103.0501","101.7000"
"2010/08/20","102.1400","8547087.0000","102.4300","102.4800","101.4700"
"2010/08/19","103.0600","8880527.0000","104.0800","104.3100","102.5500"
"2010/08/18","104.5700","6343680.0000","104.2600","105.1100","103.6800"
"2010/08/17","104.3300","5460503.0000","103.9900","105.1181","103.6700"
"2010/08/16","103.2800","5818288.0000","102.8100","103.5900","102.3800"
"2010/08/13","103.3500","6481068.0000","103.2100","103.7959","103.1000"
"2010/08/12","103.4500","14551660.0000","102.8500","103.8690","102.7800"
"2010/08/11","104.1300","9472784.0000","105.1900","105.2100","103.9100"
"2010/08/10","106.6600","8434333.0000","106.3600","107.1800","105.6700"
"2010/08/09","107.1200","3683117.0000","107.0000","107.3741","106.6400"
"2010/08/06","106.6900","7479466.0000","105.9200","106.7300","105.3100"
"2010/08/05","106.8800","3631488.0000","106.4300","106.8800","106.2300"
"2010/08/04","106.9600","7288216.0000","106.6500","107.1500","106.3800"
"2010/08/03","106.3900","5440015.0000","106.4800","106.8300","106.0600"
"2010/08/02","106.7300","6852259.0000","106.0800","106.9880","105.8800"
"2010/07/30","104.7000","11643800.0000","103.8000","105.1300","103.5400"
"2010/07/29","104.6700","11562780.0000","105.6600","105.9300","103.9200"
"2010/07/28","105.0900","7157811.0000","105.2400","105.5500","104.6900"
"2010/07/27","105.4400","10259440.0000","105.7500","105.8400","105.0000"
"2010/07/26","105.2600","9041611.0000","104.4100","105.3300","104.2100"
"2010/07/23","104.2700","13384280.0000","103.1100","104.5000","102.9200"
"2010/07/22","103.2500","10384610.0000","102.2500","103.7100","102.2200"
"2010/07/21","101.2300","10812440.0000","102.6700","102.7000","100.7200"
"2010/07/20","102.3300","9199523.0000","100.1000","102.4000","100.0400"
"2010/07/19","101.6200","7255216.0000","101.4100","101.9000","100.7600"
"2010/07/16","101.0100","12217220.0000","103.0100","103.1100","100.8300"
"2010/07/15","103.7000","11495120.0000","103.7200","103.8800","102.4900"
"2010/07/14","103.7500","8757725.0000","103.5300","104.0900","103.1200"
"2010/07/13","103.7300","9314089.0000","103.2200","104.1800","103.1700"
"2010/07/12","102.2500","6603418.0000","101.8500","102.3000","101.5500"
"2010/07/09","102.1100","7377434.0000","101.4600","102.1300","101.2800"
"2010/07/08","101.5100","9452728.0000","100.9000","101.5100","100.4000"
"2010/07/07","100.2900","12253380.0000","97.5400","100.3700","97.5000"
"2010/07/06","97.4500","10249580.0000","97.9900","98.6200","96.6100"
"2010/07/02","96.8700","11302430.0000","97.5300","97.7400","96.1700"
"2010/07/01","97.3400","18561460.0000","97.7500","98.0000","96.2600"
"2010/06/30","97.7300","13385290.0000","98.5100","99.1300","97.5900"
"2010/06/29","98.7300","16665790.0000","100.1900","100.2300","98.1300"
"2010/06/28","101.4400","6769658.0000","101.6900","102.0500","101.0400"
"2010/06/25","101.7200","10887790.0000","101.8000","102.0301","100.8300"
"2010/06/24","101.5590","13396810.0000","102.5100","102.6400","101.3000"
"2010/06/23","102.9900","12966070.0000","103.0800","103.6800","102.2700"
"2010/06/22","102.9300","11915600.0000","104.5000","104.9400","102.8400"
"2010/06/21","104.4500","10251560.0000","105.7300","105.9600","103.9600"
"2010/06/18","104.4900","6890662.0000","104.5100","104.8400","104.2300"
"2010/06/17","104.5600","9741205.0000","104.5100","104.6200","103.3800"
"2010/06/16","104.2900","9601540.0000","103.6900","104.4800","103.5200"
"2010/06/15","104.1700","9400599.0000","102.8100","104.2900","102.0990"
